# targetAltitude=1500.0
time,altitude,velocity,horizontalVelocity,acceleration,accelerationX,accelerationY,accelerationZ,temperature,pressure,humidity,gpsLat,gpsLon,pitch,roll,yaw
1.46,-0.21275147802870542,-14.230938660948329,0.0,0.0,0.0,0.0,0.0,28.91764518781565,101.31190194031481,56.43630405378087,0.0,0.0,0.0,0.0,0.0
1.49,-0.11335182083556994,3.3133219064378463,0.0,0.0,0.0,0.0,0.0,28.90254218336195,101.31070818260862,56.44080891171661,0.0,0.0,0.0,0.0,0.0
1.52,0.29914814610667806,13.74999889807492,0.0,0.0,0.0,0.0,0.0,28.89750784910284,101.30575431324057,56.460165799513405,0.0,0.0,0.0,0.0,0.0
1.52,0.29914814610667806,13.74999889807492,0.0,0.0,0.0,0.0,0.0,28.89750784910284,101.30575431324057,56.460165799513405,0.0,0.0,0.0,0.0,0.0
1.55,0.2847394151315319,-0.4802910325048718,0.0,0.0,0.0,0.0,0.0,28.882404848001897,101.30592734987823,56.451279281273585,0.0,0.0,0.0,0.0,0.0
1.58,-0.028342452495442316,-10.436062254232464,0.0,0.0,0.0,0.0,0.0,28.872336181998254,101.30968725664879,56.42973368233773,0.0,0.0,0.0,0.0,0.0
1.61,0.0,0.9447484165147431,0.0,0.0,0.0,0.0,0.0,28.862267517112194,101.30934687783322,56.44835893699817,0.0,0.0,0.0,0.0,0.0
1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.862267517112194,101.30934687783322,56.44835893699817,0.0,0.0,0.0,0.0,0.0
1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.862267517112194,101.30934687783322,56.44835893699817,0.0,0.0,0.0,0.0,0.0
1.81,0.2986802083583573,3.3186689817595223,0.0,0.0,0.0,0.0,0.0,28.857233185088262,101.30575993277226,56.434238863617644,0.0,0.0,0.0,0.0,0.0
1.81,0.2986802083583573,3.3186689817595223,0.0,0.0,0.0,0.0,0.0,28.857233185088262,101.30575993277226,56.434238863617644,0.0,0.0,0.0,0.0,0.0
1.82,0.2986802083583573,0.0,0.0,0.0,0.0,0.0,0.0,28.857233185088262,101.30575993277226,56.434238863617644,0.0,0.0,0.0,0.0,0.0
1.84,0.7262607904485274,21.379029104508486,0.0,0.0,0.0,0.0,0.0,29.496595587581396,101.30062516134312,56.54060979767022,0.0,0.0,0.0,0.0,0.0
1.87,0.05613935424635286,-22.33738120673913,0.0,0.0,0.0,0.0,0.0,29.47142375423573,101.30867267472978,56.55704979801834,0.0,0.0,0.0,0.0,0.0
1.9,0.31077731541856335,8.487932039073739,0.0,0.0,0.0,0.0,0.0,29.421080108499154,101.30561465695547,56.522896922313606,0.0,0.0,0.0,0.0,0.0
1.92,0.31077731541856335,0.0,0.0,0.0,0.0,0.0,0.0,29.421080108499154,101.30561465695547,56.522896922313606,0.0,0.0,0.0,0.0,0.0
1.93,0.19562107571825305,-11.51562397003102,0.0,0.0,0.0,0.0,0.0,29.380805212026463,101.30699759086244,56.52373037410916,0.0,0.0,0.0,0.0,0.0
1.96,0.17976155855080056,-0.5286505722484157,0.0,0.0,0.0,0.0,0.0,29.325427258573473,101.30718805211754,56.51566390485955,0.0,0.0,0.0,0.0,0.0
1.99,-0.006262951737738831,-6.200817009617974,0.0,0.0,0.0,0.0,0.0,29.290186760341747,101.30942209270164,56.50383200315137,0.0,0.0,0.0,0.0,0.0
2.02,0.2204368896169573,7.5566613784898635,0.0,0.0,0.0,0.0,0.0,29.249911921983585,101.30669957158575,56.4912703972847,0.0,0.0,0.0,0.0,0.0
2.02,0.2204368896169573,7.5566613784898635,0.0,0.0,0.0,0.0,0.0,29.249911921983585,101.30669957158575,56.4912703972847,0.0,0.0,0.0,0.0,0.0
2.05,0.0627581407019151,-5.255958297168108,0.0,0.0,0.0,0.0,0.0,29.204602750204504,101.30859318694466,56.51147857530494,0.0,0.0,0.0,0.0,0.0
2.08,0.21850607527220456,5.191597819009606,0.0,0.0,0.0,0.0,0.0,29.169362298911437,101.3067227591896,56.47285606790541,0.0,0.0,0.0,0.0,0.0
2.11,-0.22322258190927702,-14.724288572716148,0.0,0.0,0.0,0.0,0.0,29.144190556369722,101.31202769554586,56.47589551067423,0.0,0.0,0.0,0.0,0.0
2.12,-0.22322258190927702,0.0,0.0,0.0,0.0,0.0,0.0,29.144190556369722,101.31202769554586,56.47589551067423,0.0,0.0,0.0,0.0,0.0
2.14,0.20308905224113882,21.315581707520774,0.0,0.0,0.0,0.0,0.0,29.113984474539755,101.30690790600168,56.4715054223821,0.0,0.0,0.0,0.0,0.0
2.17,0.2450861086973133,1.3999018818724913,0.0,0.0,0.0,0.0,0.0,29.078744058450685,101.30640355369034,56.4462930971771,0.0,0.0,0.0,0.0,0.0
2.2,0.30162900348706945,1.884763159658523,0.0,0.0,0.0,0.0,0.0,29.058606683975086,101.30572452027184,56.46346008867187,0.0,0.0,0.0,0.0,0.0
2.22,0.30162900348706945,0.0,0.0,0.0,0.0,0.0,0.0,29.058606683975086,101.30572452027184,56.46346008867187,0.0,0.0,0.0,0.0,0.0
2.23,0.42924274823610054,12.76137447490338,0.0,0.0,0.0,0.0,0.0,29.033434972167015,101.30419199824934,56.46650169861569,0.0,0.0,0.0,0.0,0.0
2.26,0.3009174004046855,-4.277511594380528,0.0,0.0,0.0,0.0,0.0,29.018331948434934,101.30573306601366,56.43752178657493,0.0,0.0,0.0,0.0,0.0
2.29,0.01601490442163178,-9.496749866101712,0.0,0.0,0.0,0.0,0.0,28.99819458737038,101.3091545471732,56.454688030238316,0.0,0.0,0.0,0.0,0.0
2.32,0.257505432556806,8.049684271172527,0.0,0.0,0.0,0.0,0.0,28.973022892326117,101.30625440756288,56.44433823620221,0.0,0.0,0.0,0.0,0.0
2.32,0.257505432556806,8.049684271172527,0.0,0.0,0.0,0.0,0.0,28.973022892326117,101.30625440756288,56.44433823620221,0.0,0.0,0.0,0.0,0.0
2.35,0.5845235185445807,10.900602866259067,0.0,0.0,0.0,0.0,0.0,28.95791987865232,101.30232724637827,56.44214668896073,0.0,0.0,0.0,0.0,0.0
2.38,0.31411867877003896,-9.013494659151451,0.0,0.0,0.0,0.0,0.0,28.952885541319848,101.3055745300947,56.45480835894889,0.0,0.0,0.0,0.0,0.0
2.41,0.07204191052611275,-8.069225608130807,0.0,0.0,0.0,0.0,0.0,28.93778253099881,101.30848169434056,56.43922510027353,0.0,0.0,0.0,0.0,0.0
2.42,0.07204191052611275,0.0,0.0,0.0,0.0,0.0,0.0,28.93778253099881,101.30848169434056,56.43922510027353,0.0,0.0,0.0,0.0,0.0
2.44,0.1286834931360059,2.8320791304946553,0.0,0.0,0.0,0.0,0.0,28.91764518781565,101.30780146446784,56.43630405378087,0.0,0.0,0.0,0.0,0.0
2.47,0.07152717318462232,-1.905210665046104,0.0,0.0,0.0,0.0,0.0,28.89750784910284,101.30848787603003,56.42668855613424,0.0,0.0,0.0,0.0,0.0
2.5,0.2136683579868759,4.7380394934084835,0.0,0.0,0.0,0.0,0.0,28.887439181422813,101.30678085649392,56.43861859044519,0.0,0.0,0.0,0.0,0.0
2.52,0.2136683579868759,0.0,0.0,0.0,0.0,0.0,0.0,28.887439181422813,101.30678085649392,56.43861859044519,0.0,0.0,0.0,0.0,0.0
2.53,0.057124023448086314,-15.65443345387929,0.0,0.0,0.0,0.0,0.0,28.882404848001897,101.30866084942079,56.42449873145424,0.0,0.0,0.0,0.0,0.0
2.56,0.3841465975583569,10.900752470342262,0.0,0.0,0.0,0.0,0.0,28.867301849415526,101.30473355880363,56.415614840899934,0.0,0.0,0.0,0.0,0.0
2.59,0.15653443294089908,-7.58707215391531,0.0,0.0,0.0,0.0,0.0,28.867301849415526,101.30746699350955,56.415614840899934,0.0,0.0,0.0,0.0,0.0
2.62,0.36975356068511434,7.1073042581404495,0.0,0.0,0.0,0.0,0.0,28.852198853343726,101.30490640555811,56.42681439899938,0.0,0.0,0.0,0.0,0.0
2.62,0.36975356068511434,7.1073042581404495,0.0,0.0,0.0,0.0,0.0,28.852198853343726,101.30490640555811,56.42681439899938,0.0,0.0,0.0,0.0,0.0
2.72,0.36975356068511434,0.0,0.0,0.0,0.0,0.0,0.0,28.852198853343726,101.30490640555811,56.42681439899938,0.0,0.0,0.0,0.0,0.0
2.82,-0.05710498310812051,-4.268585437932364,0.0,0.0,0.0,0.0,0.0,28.842130190692842,101.31003268134116,56.42535496087974,0.0,0.0,0.0,0.0,0.0
2.82,-0.05710498310812051,-4.268585437932364,0.0,0.0,0.0,0.0,0.0,28.842130190692842,101.31003268134116,56.42535496087974,0.0,0.0,0.0,0.0,0.0
2.82,-0.05710498310812051,-4.268585437932364,0.0,0.0,0.0,0.0,0.0,28.842130190692842,101.31003268134116,56.42535496087974,0.0,0.0,0.0,0.0,0.0
2.85,0.8254073229712844,29.417076869313252,0.0,0.0,0.0,0.0,0.0,29.481492486735807,101.29943455088409,56.53840712398766,0.0,0.0,0.0,0.0,0.0
2.88,0.26921434732352534,-18.539765854925424,0.0,0.0,0.0,0.0,0.0,29.45632065758109,101.30611379304219,56.54143989993373,0.0,0.0,0.0,0.0,0.0
2.91,0.40996105322278265,4.691556863308538,0.0,0.0,0.0,0.0,0.0,29.40597702022642,101.3044235522145,56.513993851710865,0.0,0.0,0.0,0.0,0.0
2.92,0.40996105322278265,0.0,0.0,0.0,0.0,0.0,0.0,29.40597702022642,101.3044235522145,56.513993851710865,0.0,0.0,0.0,0.0,0.0
2.94,0.3229964681682218,-4.348229252728038,0.0,0.0,0.0,0.0,0.0,29.355633410811425,101.30546791564647,56.51336161506376,0.0,0.0,0.0,0.0,0.0
2.97,0.20794984568233033,-3.834887416196351,0.0,0.0,0.0,0.0,0.0,29.315358543395995,101.30684953151108,56.494094950370325,0.0,0.0,0.0,0.0,0.0
3.0,0.27789587113775993,2.331534181847669,0.0,0.0,0.0,0.0,0.0,29.270049338927492,101.30600953512074,56.47410102096952,0.0,0.0,0.0,0.0,0.0
3.02,0.27789587113775993,0.0,0.0,0.0,0.0,0.0,0.0,29.270049338927492,101.30600953512074,56.47410102096952,0.0,0.0,0.0,0.0,0.0
3.03,0.23404082368265855,-4.385504745510231,0.0,0.0,0.0,0.0,0.0,29.224740157090128,101.30653619886169,56.474209577209294,0.0,0.0,0.0,0.0,0.0
3.06,0.41799114527074077,6.131677386269357,0.0,0.0,0.0,0.0,0.0,29.1794309978839,101.30432711874961,56.487717956504454,0.0,0.0,0.0,0.0,0.0
3.09,0.38884509215386,-0.9715351038960326,0.0,0.0,0.0,0.0,0.0,29.149224904319272,101.30467713438088,56.47662731035219,0.0,0.0,0.0,0.0,0.0
3.12,0.06098393206139696,-10.928705336415343,0.0,0.0,0.0,0.0,0.0,29.124053167365492,101.3086144941561,56.45957250646353,0.0,0.0,0.0,0.0,0.0
3.12,0.06098393206139696,-10.928705336415343,0.0,0.0,0.0,0.0,0.0,29.124053167365492,101.3086144941561,56.45957250646353,0.0,0.0,0.0,0.0,0.0
3.15,-0.010867029626668856,-2.3950320562688763,0.0,0.0,0.0,0.0,0.0,29.088812747364862,101.30947738536682,56.454452724732434,0.0,0.0,0.0,0.0,0.0
3.18,-0.295835906940598,-9.498962577130893,0.0,0.0,0.0,0.0,0.0,29.06867537065409,101.3128997661494,56.45822511184933,0.0,0.0,0.0,0.0,0.0
3.21,0.5858601189561152,29.389867529890633,0.0,0.0,0.0,0.0,0.0,29.038469313969834,101.30231119539287,56.453838462693014,0.0,0.0,0.0,0.0,0.0
3.22,0.5858601189561152,0.0,0.0,0.0,0.0,0.0,0.0,29.038469313969834,101.30231119539287,56.453838462693014,0.0,0.0,0.0,0.0,0.0
3.24,0.18708517346588516,-19.938747274511485,0.0,0.0,0.0,0.0,0.0,29.018331948434934,101.30710010079814,56.43752178657493,0.0,0.0,0.0,0.0,0.0
3.27,0.20090418529910226,0.46063372777390627,0.0,0.0,0.0,0.0,0.0,28.993160247802734,101.30693414462698,56.440564528897355,0.0,0.0,0.0,0.0,0.0
3.3,0.07261755701801653,-4.276220942702885,0.0,0.0,0.0,0.0,0.0,28.978057230776177,101.30847478116874,56.44506881969438,0.0,0.0,0.0,0.0,0.0
3.32,0.07261755701801653,0.0,0.0,0.0,0.0,0.0,0.0,28.978057230776177,101.30847478116874,56.44506881969438,0.0,0.0,0.0,0.0,0.0
3.33,0.12923220867328444,5.661465165526661,0.0,0.0,0.0,0.0,0.0,28.95791987865232,101.30779487475658,56.41536492052831,0.0,0.0,0.0,0.0,0.0
3.36,0.4562504260436695,10.900607245679574,0.0,0.0,0.0,0.0,0.0,28.942816867493093,101.3038676636413,56.41986937153665,0.0,0.0,0.0,0.0,0.0
3.39,0.4418111723264373,-0.48130845724106947,0.0,0.0,0.0,0.0,0.0,28.92771385884844,101.3040410642166,56.41767902668945,0.0,0.0,0.0,0.0,0.0
3.42,0.4701290584835516,0.9439295385704821,0.0,0.0,0.0,0.0,0.0,28.91764518781565,101.30370099577705,56.409524392182796,0.0,0.0,0.0,0.0,0.0
3.42,0.4701290584835516,0.9439295385704821,0.0,0.0,0.0,0.0,0.0,28.91764518781565,101.30370099577705,56.409524392182796,0.0,0.0,0.0,0.0,0.0
3.45,0.25640736307940504,-7.124056513471492,0.0,0.0,0.0,0.0,0.0,28.89247351512313,101.30626759449021,56.425958580668286,0.0,0.0,0.0,0.0,0.0
3.48,0.35581078208716144,3.3134473002585683,0.0,0.0,0.0,0.0,0.0,28.877370514860377,101.30507384536438,56.41038007997263,0.0,0.0,0.0,0.0,0.0
3.51,-0.056681906898283785,-13.74975629951493,0.0,0.0,0.0,0.0,0.0,28.882404848001897,101.31002760038464,56.397721823123995,0.0,0.0,0.0,0.0,0.0
3.52,-0.056681906898283785,0.0,0.0,0.0,0.0,0.0,0.0,28.882404848001897,101.31002760038464,56.397721823123995,0.0,0.0,0.0,0.0,0.0
3.54,0.22760716577367113,14.214453633597733,0.0,0.0,0.0,0.0,0.0,28.862267517112194,101.30661346208949,56.40149720696036,0.0,0.0,0.0,0.0,0.0
3.57,0.25594968035533294,0.9447504860554,0.0,0.0,0.0,0.0,0.0,28.852198853343726,101.3062730908904,56.4134258240434,0.0,0.0,0.0,0.0,0.0
3.6,-0.014380655109291762,-9.011011182154082,0.0,0.0,0.0,0.0,0.0,28.847164521878586,101.30951958226224,56.39930868662202,0.0,0.0,0.0,0.0,0.0
3.62,-0.014380655109291762,0.0,0.0,0.0,0.0,0.0,0.0,28.847164521878586,101.30951958226224,56.39930868662202,0.0,0.0,0.0,0.0,0.0
3.63,0.05669389867317132,7.10745537824646,0.0,0.0,0.0,0.0,0.0,28.842130190692842,101.30866601497102,56.411966649072944,0.0,0.0,0.0,0.0,0.0
3.72,0.05669389867317132,0.0,0.0,0.0,0.0,0.0,0.0,28.842130190692842,101.30866601497102,56.411966649072944,0.0,0.0,0.0,0.0,0.0
3.82,0.05669389867317132,0.0,0.0,0.0,0.0,0.0,0.0,28.842130190692842,101.30866601497102,56.411966649072944,0.0,0.0,0.0,0.0,0.0
3.83,0.312643702920411,25.594980424723378,0.0,0.0,0.0,0.0,0.0,28.832061529159546,101.30559224326717,56.40381392687115,0.0,0.0,0.0,0.0,0.0
3.83,0.312643702920411,25.594980424723378,0.0,0.0,0.0,0.0,0.0,28.832061529159546,101.30559224326717,56.40381392687115,0.0,0.0,0.0,0.0,0.0
3.86,0.7396178370554829,14.232471137835823,0.0,0.0,0.0,0.0,0.0,29.47142375423573,101.30046476133246,56.503425134056165,0.0,0.0,0.0,0.0,0.0
3.89,0.1405714406751446,-19.968213212677778,0.0,0.0,0.0,0.0,0.0,29.441217563441022,101.30765869814545,56.50572497276129,0.0,0.0,0.0,0.0,0.0
3.92,0.3670894951097714,7.550601814487609,0.0,0.0,0.0,0.0,0.0,29.400942658027635,101.30493839849119,56.50655851528451,0.0,0.0,0.0,0.0,0.0
3.92,0.3670894951097714,7.550601814487609,0.0,0.0,0.0,0.0,0.0,29.400942658027635,101.30493839849119,56.50655851528451,0.0,0.0,0.0,0.0,0.0
3.95,0.19442865311667057,-5.75536139976998,0.0,0.0,0.0,0.0,0.0,29.34053033343516,101.30701191097968,56.48435832953001,0.0,0.0,0.0,0.0,0.0
3.98,0.12225938480613374,-2.40564227701791,0.0,0.0,0.0,0.0,0.0,29.305289829336107,101.30787861379278,56.472528970713384,0.0,0.0,0.0,0.0,0.0
4.01,0.07835349553401816,-1.4635296424038624,0.0,0.0,0.0,0.0,0.0,29.259980629896745,101.30840589598111,56.46593694636271,0.0,0.0,0.0,0.0,0.0
4.02,0.07835349553401816,0.0,0.0,0.0,0.0,0.0,0.0,29.259980629896745,101.30840589598111,56.46593694636271,0.0,0.0,0.0,0.0,0.0
4.04,0.19121748283507434,5.643199365052679,0.0,0.0,0.0,0.0,0.0,29.219705804949626,101.307050474778,56.4868760530175,0.0,0.0,0.0,0.0,0.0
4.07,0.41799114527074077,7.559122081188819,0.0,0.0,0.0,0.0,0.0,29.1794309978839,101.30432711874961,56.46092276758057,0.0,0.0,0.0,0.0,0.0
4.1,0.6876103794021615,8.987307804380883,0.0,0.0,0.0,0.0,0.0,29.144190556369722,101.30108930150811,56.455800845434226,0.0,0.0,0.0,0.0,0.0
4.12,0.6876103794021615,0.0,0.0,0.0,0.0,0.0,0.0,29.144190556369722,101.30108930150811,56.455800845434226,0.0,0.0,0.0,0.0,0.0
4.13,0.3169381764502721,-37.06722029518973,0.0,0.0,0.0,0.0,0.0,29.113984474539755,101.30554067039571,56.45141194410235,0.0,0.0,0.0,0.0,0.0
4.16,0.10297547796324857,-7.132089949567392,0.0,0.0,0.0,0.0,0.0,29.088812747364862,101.30811020114365,56.44105841445551,0.0,0.0,0.0,0.0,0.0
4.19,0.1877897244150173,2.8271415483922673,0.0,0.0,0.0,0.0,0.0,29.058606683975086,101.30709163965395,56.4366721398292,0.0,0.0,0.0,0.0,0.0
4.22,0.6569186735356902,15.637631637356098,0.0,0.0,0.0,0.0,0.0,29.033434972167015,101.30145786940811,56.439714157479834,0.0,0.0,0.0,0.0,0.0
4.22,0.6569186735356902,15.637631637356098,0.0,0.0,0.0,0.0,0.0,29.033434972167015,101.30145786940811,56.439714157479834,0.0,0.0,0.0,0.0,0.0
4.25,0.4430387568124705,-7.129330557440598,0.0,0.0,0.0,0.0,0.0,29.008263267343864,101.30402632218107,56.409277792732034,0.0,0.0,0.0,0.0,0.0
4.28,0.27196684130959436,-5.702397183429158,0.0,0.0,0.0,0.0,0.0,28.988125908514483,101.3060807378563,56.433137958631335,0.0,0.0,0.0,0.0,0.0
4.31,0.10092338303403836,-5.701448609185322,0.0,0.0,0.0,0.0,0.0,28.967988554155454,101.30813484551261,56.416825391328786,0.0,0.0,0.0,0.0,0.0
