# targetAltitude=3000.0
time,altitude,velocity,horizontalVelocity,acceleration,accelerationX,accelerationY,accelerationZ,temperature,pressure,humidity,gpsLat,gpsLon,pitch,roll,yaw
0.0,0.0,0.0,0.0,10.08056453657338,7.208941198730468,4.7572786987304685,-5.197811804199218,20.0,101.3,50.0,0.0,0.0,0.8091603053435115,-0.549618320610687,3.1908396946564888
0.05,0.0,0.0,0.0,10.175488031735457,7.275978845214843,4.8123453369140625,-5.238513232421875,20.0,101.3,50.0,0.0,0.0,-0.2900763358778626,0.1984732824427481,3.7557251908396947
0.09,0.0,0.0,0.0,10.403095772748864,7.359775903320312,5.003881469726562,-5.386953735351562,20.0,101.3,50.0,0.0,0.0,0.366412213740458,-0.7786259541984732,1.9236641221374047
0.13,0.0,0.0,0.0,10.403095772748864,7.359775903320312,5.003881469726562,-5.386953735351562,20.0,101.3,50.0,0.0,0.0,0.366412213740458,-0.7786259541984732,1.9236641221374047
0.14,0.0,0.0,0.0,10.062682039503036,7.218518005371093,4.704606262207031,-5.197811804199218,20.0,101.3,50.0,0.0,0.0,-0.7633587786259542,-0.42748091603053434,1.618320610687023
0.19,0.0,0.0,0.0,10.094779017964846,7.223306408691406,4.726154077148437,-5.233724829101562,20.0,101.3,50.0,0.0,0.0,-1.3129770992366412,-1.1297709923664123,0.07633587786259542
0.24,0.0,0.0,0.0,10.077511051611546,7.223306408691406,4.783614916992187,-5.147533569335937,20.0,101.3,50.0,0.0,0.0,-0.48854961832061067,-0.8091603053435115,2.0763358778625953
0.29,0.0,0.0,0.0,10.147683012348065,7.259219433593749,4.778826513671874,-5.238513232421875,20.0,101.3,50.0,0.0,0.0,-0.7786259541984732,-0.6564885496183206,1.6641221374045803
0.33,0.0,0.0,0.0,10.020545140234631,7.211335400390625,4.678270043945313,-5.149927770996094,20.0,101.3,50.0,0.0,0.0,-0.9923664122137404,-1.251908396946565,0.2900763358778626
0.36,0.0,0.0,0.0,10.020545140234631,7.211335400390625,4.678270043945313,-5.149927770996094,20.0,101.3,50.0,0.0,0.0,-0.9923664122137404,-1.251908396946565,0.2900763358778626
0.38,0.0,0.0,0.0,10.095455574560818,7.235277416992187,4.735730883789063,-5.209782812499999,20.0,101.3,50.0,0.0,0.0,-0.44274809160305345,-0.8549618320610687,1.786259541984733
0.43,0.0,0.0,0.0,10.158903756423719,7.295132458496093,4.802768530273437,-5.1882349975585935,20.0,101.3,50.0,0.0,0.0,0.030534351145038167,-0.366412213740458,3.7099236641221376
0.48,0.0,0.0,0.0,10.112863514824985,7.278373046874999,4.709394665527343,-5.2073886108398435,20.0,101.3,50.0,0.0,0.0,-0.8396946564885496,-0.916030534351145,2.0
0.53,0.0,0.0,0.0,10.016774368943764,7.244854223632812,4.673481640625,-5.099649536132812,20.0,101.3,50.0,0.0,0.0,-0.9007633587786259,-1.297709923664122,0.6412213740458015
0.57,0.0,0.0,0.0,10.090674416498075,7.256825231933593,4.695029455566406,-5.2073886108398435,20.0,101.3,50.0,0.0,0.0,-0.2748091603053435,-0.732824427480916,2.33587786259542
0.62,0.0,0.0,0.0,10.087163990177189,7.3094976684570305,4.618415002441406,-5.195417602539062,20.0,101.3,50.0,0.0,0.0,-0.4732824427480916,-0.8854961832061069,1.7709923664122138
0.67,0.0,0.0,0.0,10.085160650357604,7.283161450195312,4.69263525390625,-5.161898779296875,20.0,101.3,50.0,0.0,0.0,-1.1450381679389312,-1.251908396946565,0.21374045801526717
0.72,0.0,0.0,0.0,10.112982546911962,7.299920861816406,4.697423657226563,-5.1882349975585935,20.0,101.3,50.0,0.0,0.0,-0.32061068702290074,-0.9923664122137404,1.618320610687023
0.77,0.0,0.0,0.0,10.139723585991948,7.321468676757812,4.695029455566406,-5.212177014160156,20.0,101.3,50.0,0.0,0.0,1.4961832061068703,-0.183206106870229,5.694656488549619
0.81,0.0,0.0,0.0,10.096816499885056,7.3286512817382805,4.6064439941406246,-5.197811804199218,20.0,101.3,50.0,0.0,0.0,1.1145038167938932,0.0,4.3816793893129775
0.85,0.0,0.0,0.0,10.096816499885056,7.3286512817382805,4.6064439941406246,-5.197811804199218,20.0,101.3,50.0,0.0,0.0,1.1145038167938932,0.0,4.3816793893129775
0.85,0.0,0.0,0.0,10.096816499885056,7.3286512817382805,4.6064439941406246,-5.197811804199218,20.0,101.3,50.0,0.0,0.0,1.1145038167938932,0.0,4.3816793893129775
0.86,0.0,0.0,0.0,10.103066905873748,7.350199096679687,4.620809204101562,-5.166687182617188,20.0,101.3,50.0,0.0,0.0,-1.1450381679389312,-1.099236641221374,-0.21374045801526717
0.91,0.0,0.0,0.0,10.080435739029381,7.3669585083007805,4.565742565917969,-5.147533569335937,20.0,101.3,50.0,0.0,0.0,-0.8549618320610687,-0.8702290076335878,1.2213740458015268
0.96,0.0,0.0,0.0,10.13705633200904,7.381323718261719,4.594472985839843,-5.212177014160156,20.0,101.3,50.0,0.0,0.0,-0.7175572519083969,-1.0534351145038168,0.7633587786259542
1.01,0.0,0.0,0.0,10.054187828897676,7.326257080078125,4.548983154296875,-5.1690813842773435,20.0,101.3,50.0,0.0,0.0,-0.9465648854961832,-0.9618320610687023,0.9770992366412213
1.05,0.0,0.0,0.0,10.132153086445442,7.371746911621093,4.6447512207031245,-5.1714755859374995,20.0,101.3,50.0,0.0,0.0,-0.33587786259541985,-0.9618320610687023,1.1297709923664123
1.1,0.0,0.0,0.0,10.108115542723873,7.371746911621093,4.592078784179687,-5.1714755859374995,20.0,101.3,50.0,0.0,0.0,-1.1908396946564885,-0.916030534351145,0.33587786259541985
1.15,0.0,0.0,0.0,10.061983340159037,7.388506323242187,4.546588952636719,-5.097255334472656,20.0,101.3,50.0,0.0,0.0,-0.5648854961832062,-1.1145038167938932,0.8854961832061069
